CON_ID,POLLING_BOOTH_ID,Voter ID,Name,Gender,Age
2,427,VIB7132564,F. Kavya Naidu,Female,25
1,104,GZU9872899,U. Kiran Singh,Male,44
7,1276,UST2800140,T. Rahul Kumar,Male,60
8,1422,PLO4598002,Q. Ravi Naidu,Male,47
2,568,WAV3761070,S. Kavya Verma,Female,58
1,211,QXO9952798,P. Kavya Reddy,Female,60
8,1475,PPZ9172949,I. Vikram Yadav,Male,29
8,1508,BBU4610400,P. Kavya Babu,Female,18
3,720,NFA2832932,Q. Meena Naidu,Female,36
1,66,NPE8582639,P. Rahul Kumar,Male,44
5,1073,NGG2055372,K. Kiran Babu,Male,25
5,1034,VVE6713290,N. Arun Sharma,Male,34
8,1491,VEG8320246,A. Kiran Babu,Male,54
5,1080,FED8630930,V. Rahul Joshi,Male,49
3,721,TSJ5805165,W. Ravi Sharma,Male,35
2,354,FNL8685572,W. Rahul Joshi,Male,49
1,285,EDR7842139,C. Anjali Das,Female,47
3,776,URC9529147,Y. Kavya Das,Female,34
4,924,ASH5517305,D. Priya Yadav,Female,45
1,54,LWP3767933,K. Sneha Sharma,Female,43
3,747,UHT4443838,O. Vijay Joshi,Male,23
4,895,TVG5600233,E. Vikram Naidu,Male,29
2,502,LDR3481353,I. Lakshmi Reddy,Female,45
7,1333,TAH7994631,I. Manoj Babu,Male,33
5,1110,MYV0235736,I. Anil Reddy,Male,43
5,1025,FUY4974086,R. Sneha Verma,Female,50
4,1008,TBF4334316,Q. Sanjay Singh,Male,45
2,368,RGB6059553,Y. Anjali Babu,Female,38
6,1216,FCC8112076,Z. Arun Das,Male,25
7,1374,BXR8565990,P. Sanjay Babu,Male,37
5,1059,ULG8887526,D. Rahul Singh,Male,44
7,1333,HSK2045777,J. Suresh Joshi,Male,44
4,1013,MVH6134092,C. Anjali Das,Female,54
1,5,KQF2967505,K. Vikram Singh,Male,48
7,1376,RNV5727681,C. Lakshmi Reddy,Female,42
6,1189,FSU0372497,O. Latha Verma,Female,62
7,1257,KUX6438998,K. Meena Babu,Female,62
1,69,BTX6446929,L. Sneha Yadav,Female,63
1,330,GLF2202064,N. Manoj Reddy,Male,32
7,1340,COO5668462,H. Radha Yadav,Female,58
4,799,SNY8491457,F. Sita Kumar,Female,46
1,157,XTN9740165,M. Anjali Sharma,Female,29
1,41,AWM7360123,T. Priya Babu,Female,59
7,1372,DBB5181452,P. Rahul Yadav,Male,22
7,1370,BGP4204430,H. Ravi Kumar,Male,59
2,488,NKD4314102,L. Kiran Yadav,Male,36
2,387,AYX8995053,D. Latha Sharma,Female,23
8,1526,LRF1271879,C. Suresh Singh,Male,24
4,1012,SZW4404211,X. Rahul Babu,Male,51
1,51,KNI9310738,M. Suresh Naidu,Male,20
2,561,CPE3329223,B. Rahul Yadav,Male,46
3,746,XDU2446170,S. Anjali Das,Female,45
2,493,EXV2298706,W. Sita Babu,Female,57
2,540,APM7972700,O. Meena Yadav,Female,52
3,705,ESB5936068,Y. Lakshmi Das,Female,50
6,1189,ZIF8468980,L. Sneha Kumar,Female,21
6,1197,LQS4584798,U. Latha Yadav,Female,53
6,1135,TAP9285025,Q. Radha Sharma,Female,23
7,1260,RRN3866488,E. Arun Joshi,Male,59
5,1093,NWC5467930,E. Rahul Singh,Male,25
1,165,RZV1388932,M. Anjali Babu,Female,58
2,514,BJL7874431,L. Meena Sharma,Female,43
2,409,YHL2866635,Q. Manoj Joshi,Male,28
1,281,MDJ7860326,S. Anil Babu,Male,39
1,344,OZO2206255,S. Kiran Reddy,Male,31
1,17,JGV1605254,Q. Kiran Joshi,Male,46
3,582,WPH3451150,M. Radha Babu,Female,63
4,1019,RVL8603467,S. Sneha Naidu,Female,63
2,438,FQF2906405,E. Rahul Naidu,Male,59
4,876,JSJ6916154,X. Sita Verma,Female,32
2,359,KTF9628070,K. Sita Sharma,Female,59
3,758,JVD9087586,T. Sanjay Verma,Male,61
6,1202,ZIN7800701,L. Suresh Joshi,Male,37
7,1317,JHY9290112,J. Sneha Kumar,Female,51
1,73,OAV0462399,V. Lakshmi Verma,Female,52
1,299,YNZ0571112,B. Divya Verma,Female,41
4,965,MKJ0646079,J. Arun Reddy,Male,33
7,1365,TAN9593473,M. Anjali Yadav,Female,28
2,438,OOS1851886,X. Sanjay Joshi,Male,57
1,12,NHH7253795,T. Suresh Naidu,Male,43
6,1210,XVV0481653,E. Suresh Sharma,Male,43
2,437,JHB5495238,M. Lakshmi Singh,Female,57
6,1237,EDC6800311,D. Sneha Yadav,Female,27
1,294,SDS7213869,W. Anjali Sharma,Female,33
5,1106,ENL0433191,Y. Suresh Naidu,Male,18
5,1024,MDB6126086,R. Sneha Joshi,Female,56
2,389,UUD2420765,E. Sita Naidu,Female,24
2,492,IEO1575131,S. Manoj Das,Male,33
2,509,XTB1839725,A. Vijay Joshi,Male,59
4,915,RQI3400486,S. Radha Kumar,Female,39
1,295,ORP7374574,Y. Kavya Naidu,Female,61
6,1159,BUG2371331,S. Vijay Yadav,Male,39
4,941,CKR3979043,L. Anil Naidu,Male,21
6,1203,TAW7244912,Y. Kiran Yadav,Male,38
1,76,WVE6510075,B. Manoj Verma,Male,55
4,985,BET9474803,E. Rahul Reddy,Male,49
5,1081,EGV7398602,Q. Ravi Singh,Male,39
1,306,YSR9153700,J. Arun Das,Male,63
8,1493,QML7172649,C. Vijay Singh,Male,30
4,869,RGS3103882,G. Suresh Naidu,Male,36
4,936,DII7517796,D. Radha Verma,Female,18
6,1135,DCJ7785795,Y. Sanjay Joshi,Male,38
3,730,NMB7609246,C. Sneha Verma,Female,62
8,1384,HDG3598074,H. Rahul Sharma,Male,21
1,336,MZR7706734,V. Ravi Sharma,Male,43
3,592,QGK1323121,Y. Kavya Das,Female,63
4,907,IKL1046715,H. Rahul Das,Male,46
2,527,STR2984955,V. Sita Yadav,Female,34
3,641,YES7977007,R. Divya Babu,Female,58
8,1519,ZUH1465090,P. Arun Reddy,Male,42
8,1530,NGH9128902,P. Vijay Reddy,Male,45
8,1526,MAG3766274,Q. Radha Joshi,Female,60
4,1001,WRG8676072,S. Kiran Babu,Male,45
2,563,YOG8142519,X. Manoj Das,Male,59
1,269,GGV9680713,Y. Ravi Naidu,Male,23
8,1466,XLF8336297,I. Arun Verma,Male,60
1,146,BIC0590134,G. Sneha Reddy,Female,36
8,1459,JDB6264969,Z. Sanjay Sharma,Male,54
6,1223,DVC6667374,Y. Meena Singh,Female,35
4,931,NEN7601858,O. Anil Yadav,Male,42
5,1094,OPV5697681,G. Latha Yadav,Female,20
1,236,SNP8642272,B. Arun Joshi,Male,48
3,773,MHX5250480,P. Suresh Joshi,Male,50
8,1505,HLY6332428,E. Sanjay Singh,Male,52
2,545,XGM8297607,D. Sneha Sharma,Female,44
4,931,OKD6814267,A. Suresh Joshi,Male,37
4,927,HRP9221536,X. Anil Babu,Male,29
4,876,KGY3687345,I. Ravi Babu,Male,56
6,1235,RWU4128920,P. Manoj Naidu,Male,33
5,1089,MXH0692933,M. Kiran Reddy,Male,36
1,303,YZJ9785607,Q. Vijay Reddy,Male,32
7,1270,MUE6329268,O. Lakshmi Singh,Female,48
8,1395,UPC9103470,T. Manoj Singh,Male,29
4,958,ZYI8094101,V. Vijay Singh,Male,40
1,7,ZBQ8489114,A. Vijay Babu,Male,23
1,115,XTR4936801,K. Ravi Sharma,Male,42
2,403,ARM8915721,E. Sanjay Kumar,Male,18
1,88,XXN4344611,K. Sita Babu,Female,55
3,601,IEU2990554,C. Arun Joshi,Male,56
8,1382,ITH0691242,A. Divya Babu,Female,64
3,651,XHR0796269,D. Divya Das,Female,29
6,1194,YPF5248973,V. Latha Verma,Female,53
8,1439,OTW6833207,V. Divya Singh,Female,20
3,704,YNQ6463409,N. Kiran Naidu,Male,53
3,642,NDX9940424,V. Radha Babu,Female,37
2,362,KPZ8910979,O. Anil Yadav,Male,52
1,148,JXZ9120745,D. Vikram Kumar,Male,60
6,1242,JAO7089826,K. Kavya Singh,Female,28
2,389,VKR1549286,C. Arun Verma,Male,36
3,739,MYC2280025,B. Sita Sharma,Female,57
4,913,GXL1034430,C. Priya Singh,Female,45
6,1224,DTS3243201,D. Kavya Das,Female,40
6,1217,QDS5588813,F. Sneha Reddy,Female,33
8,1463,HHN9347086,E. Manoj Sharma,Male,19
1,99,KPF0067364,J. Kiran Yadav,Male,59
4,962,MKO1573653,M. Kavya Naidu,Female,53
3,746,NMD5413710,S. Radha Babu,Female,34
1,298,VMR6460343,F. Arun Babu,Male,50
4,908,BCS9828811,I. Lakshmi Verma,Female,36
2,414,INI1213324,Q. Sneha Das,Female,19
3,593,YYW1570233,K. Kavya Reddy,Female,40
2,379,JXN6069369,W. Anjali Babu,Female,56
8,1464,HMS1186515,N. Kiran Babu,Male,27
4,896,OVX0806988,N. Divya Joshi,Female,28
4,903,EXD8300237,R. Suresh Joshi,Male,46
4,942,CIK6226011,E. Rahul Sharma,Male,45
3,648,CHG6395526,V. Suresh Das,Male,52
7,1334,TJM3772895,J. Suresh Verma,Male,23
8,1474,YFA6405236,A. Latha Naidu,Female,20
7,1297,ILB1393392,N. Manoj Yadav,Male,61
1,223,XGF7712401,D. Kiran Yadav,Male,34
2,432,QOL4856858,I. Arun Verma,Male,49
3,628,WWF9619326,E. Anjali Babu,Female,60
8,1455,CTK6909366,Z. Divya Kumar,Female,46
1,210,GFG2875752,G. Arun Singh,Male,22
7,1291,KNI4069993,F. Arun Joshi,Male,18
1,142,FAP8629374,R. Sita Yadav,Female,27
3,606,MOI4028627,N. Kavya Reddy,Female,57
7,1376,ITT3443909,Y. Sneha Reddy,Female,49
7,1361,JPI4099922,W. Divya Babu,Female,27
2,568,QCO1837345,Q. Latha Naidu,Female,31
6,1208,BBD4218007,M. Divya Singh,Female,35
1,168,QFQ1866160,D. Sanjay Sharma,Male,34
1,184,RRV1055292,Z. Latha Singh,Female,53
1,206,EHL3662986,O. Divya Das,Female,54
1,94,NIE7457358,X. Meena Sharma,Female,36
5,1034,QHV4577406,P. Anil Verma,Male,30
1,2,WZK1392735,U. Anjali Naidu,Female,33
2,498,SYY6196987,Y. Sneha Das,Female,64
8,1486,FHB5562120,N. Meena Reddy,Female,25
3,666,QUF9676680,Z. Priya Kumar,Female,35
1,307,NJA6201018,G. Arun Reddy,Male,32
8,1404,CME1541813,R. Radha Kumar,Female,37
7,1340,KOR0015979,U. Ravi Yadav,Male,39
8,1409,GZU5719373,J. Anjali Das,Female,48
4,791,DDZ9806675,O. Manoj Sharma,Male,28
1,108,CRA3671651,G. Sanjay Kumar,Male,43
1,206,WCC4571971,U. Divya Sharma,Female,34
3,756,CUZ4857903,O. Sita Das,Female,62
8,1457,GAE6248928,N. Meena Joshi,Female,34
6,1245,HBR0335512,T. Kavya Das,Female,19
1,292,LMT5796368,I. Sita Singh,Female,58
1,306,LLP4911085,P. Anjali Kumar,Female,63
7,1302,BFA8850600,C. Arun Kumar,Male,29
4,892,QVW4000359,C. Sneha Joshi,Female,21
1,28,VLR0650295,F. Meena Naidu,Female,57
3,630,MSM4081570,W. Ravi Singh,Male,29
4,924,BXW4711207,J. Ravi Yadav,Male,31
3,629,IED6356555,O. Priya Kumar,Female,38
1,319,QWE6346072,O. Vijay Kumar,Male,50
8,1492,UIJ5262537,W. Kiran Babu,Male,63
6,1169,KUE2988889,N. Anjali Joshi,Female,29
3,659,HBG8031891,G. Ravi Verma,Male,23
1,333,XFL2237789,N. Sneha Kumar,Female,36
1,323,MGO2542705,C. Rahul Reddy,Male,42
5,1029,ECZ4761231,L. Priya Reddy,Female,34
7,1306,QWJ6838031,G. Priya Babu,Female,33
1,211,ERG3481310,P. Meena Babu,Female,24
1,194,NRZ9379696,H. Rahul Joshi,Male,30
1,283,JWQ2431877,D. Kiran Sharma,Male,56
3,589,WGC5193190,N. Sneha Reddy,Female,21
1,171,OVO7952190,P. Rahul Kumar,Male,18
3,742,JWQ7687481,J. Priya Kumar,Female,25
5,1065,GAM8175473,I. Rahul Kumar,Male,24
3,770,HZR6274755,W. Meena Babu,Female,33
7,1256,RPN8344703,S. Anil Joshi,Male,48
6,1239,VFB2940135,A. Vijay Naidu,Male,42
1,251,HMX0487002,G. Sneha Yadav,Female,52
6,1168,WDH5037633,Q. Latha Sharma,Female,32
1,7,IVS4637428,Y. Priya Babu,Female,32
2,524,VKU8068788,K. Latha Das,Female,49
8,1529,UKG8950025,F. Sanjay Verma,Male,42
6,1249,TIS9247438,R. Divya Naidu,Female,21
1,91,IPK3770030,M. Anjali Verma,Female,24
4,942,PNE1133686,C. Rahul Das,Male,36
3,729,UUB2976082,P. Ravi Reddy,Male,43
1,311,RQX0450190,B. Vikram Kumar,Male,45
1,258,LWI9332602,O. Manoj Joshi,Male,55
3,775,CBJ2328571,Y. Rahul Reddy,Male,47
3,704,IRI7003017,V. Ravi Reddy,Male,34
5,1094,THV4199429,K. Manoj Reddy,Male,52
4,795,EHL3411027,H. Divya Sharma,Female,30
1,267,ONN7606859,F. Lakshmi Yadav,Female,63
2,528,TSH8399471,S. Sneha Reddy,Female,25
2,555,WZW7353400,F. Rahul Naidu,Male,20
2,541,JYT6741630,V. Lakshmi Naidu,Female,61
1,175,LXA6274610,V. Arun Reddy,Male,63
2,503,KGM8421598,E. Divya Reddy,Female,19
1,339,RKW5537138,C. Manoj Yadav,Male,53
8,1498,GYG2638361,B. Sneha Babu,Female,25
4,837,EGJ0134501,N. Vikram Verma,Male,37
4,939,HMT5641590,P. Priya Das,Female,58
1,333,WZE3502291,M. Arun Babu,Male,62
3,704,FCP5544605,P. Lakshmi Singh,Female,54
2,465,KJM6343716,G. Sneha Sharma,Female,38
4,811,FTM0735736,W. Sita Sharma,Female,23
1,347,DNT0290886,N. Kavya Reddy,Female,36
1,151,XZW7095046,K. Sneha Verma,Female,63
1,316,QYH1024852,H. Kiran Singh,Male,53
7,1255,RPZ0233661,B. Vikram Kumar,Male,35
1,260,YIL0608723,W. Rahul Joshi,Male,31
1,116,IHW2503755,W. Divya Singh,Female,23
1,329,MMG0308481,I. Ravi Babu,Male,18
2,358,RSO8895527,U. Kiran Yadav,Male,29
2,542,WBW9546078,Z. Anil Singh,Male,40
3,708,TND2697395,X. Anil Singh,Male,26
1,269,CQA3532055,Y. Arun Naidu,Male,52
1,260,OOY1754842,U. Sita Verma,Female,30
1,215,NZJ4065636,J. Vikram Naidu,Male,19
1,158,MIK4602557,N. Priya Joshi,Female,61
7,1300,SBJ9418391,X. Sneha Verma,Female,42
5,1065,UXR5538738,I. Kiran Joshi,Male,55
4,825,ZYL5924723,S. Sita Sharma,Female,19
1,122,OHF5354512,S. Anjali Sharma,Female,43
3,788,RSJ0096133,U. Rahul Naidu,Male,49
4,845,ILQ8067157,C. Suresh Kumar,Male,44
8,1415,PIZ0293658,F. Sneha Das,Female,59
5,1107,CFG6526640,A. Meena Das,Female,37
4,915,YOO1280443,D. Anjali Yadav,Female,52
7,1295,ODA2959482,W. Divya Das,Female,54
5,1076,FAL5181749,V. Lakshmi Sharma,Female,63
1,107,HVM2363231,G. Kavya Singh,Female,47
2,533,DKV6978319,E. Priya Yadav,Female,44
5,1096,OII4740367,Z. Kiran Verma,Male,46
8,1445,GIB7390927,S. Vijay Verma,Male,36
2,535,GQX1743383,S. Anjali Kumar,Female,51
2,510,UYZ7943673,U. Sneha Verma,Female,29
4,865,MSE8242562,X. Kiran Naidu,Male,63
6,1203,ESY0799717,D. Sneha Babu,Female,34
1,213,GTX3328638,V. Suresh Babu,Male,53
1,279,KAX1143363,H. Rahul Yadav,Male,25
5,1030,RCD7351593,S. Kavya Singh,Female,52
4,907,FOW5156248,R. Priya Kumar,Female,36
4,967,AOK1138509,G. Vikram Verma,Male,53
1,291,CCU2878620,J. Lakshmi Babu,Female,45
6,1226,ZZN3307536,N. Kiran Kumar,Male,52
4,846,QNN0394060,Y. Latha Reddy,Female,31
3,730,LPI5618389,A. Priya Reddy,Female,18
1,168,OHZ8289401,U. Sita Joshi,Female,24
3,743,TWA0096763,L. Anjali Naidu,Female,31
1,328,LGI9674047,N. Arun Singh,Male,39
1,39,EAU5653605,J. Radha Babu,Female,40
2,527,ZEP1987427,A. Radha Reddy,Female,30
2,466,GZT3712319,H. Anjali Sharma,Female,23
8,1491,MKG5517770,Y. Rahul Verma,Male,63
2,563,ORV5030972,D. Vijay Naidu,Male,20
4,932,XME0022521,R. Kavya Kumar,Female,27
6,1147,ASJ5869539,W. Ravi Sharma,Male,60
4,850,JAD3778721,M. Rahul Singh,Male,60
2,521,NEV1596022,T. Vikram Verma,Male,18
4,982,MLD9425060,Y. Sneha Yadav,Female,28
1,215,DVO2232685,O. Manoj Yadav,Male,53
6,1226,JTW3553188,H. Vikram Babu,Male,19
5,1032,VMS4372844,I. Arun Babu,Male,44
8,1383,PJU9344609,R. Lakshmi Reddy,Female,21
7,1364,OWP9572169,G. Arun Singh,Male,40
1,47,UXN7440795,P. Lakshmi Kumar,Female,56
1,144,KIB0539949,F. Anil Verma,Male,52
8,1387,OBZ8518768,W. Kiran Kumar,Male,31
5,1108,ANC6653342,T. Priya Singh,Female,32
8,1518,JKM4178278,Q. Divya Yadav,Female,37
4,836,JBG8173749,Z. Sita Joshi,Female,45
1,276,NXT3422975,X. Lakshmi Das,Female,32
2,482,VKV3273945,W. Ravi Verma,Male,51
3,726,TDQ5764137,G. Ravi Babu,Male,61
3,760,GZE3701943,W. Manoj Sharma,Male,27
3,651,WOS6147347,D. Kavya Kumar,Female,59
4,898,FOC9439180,W. Divya Naidu,Female,33
4,861,IIK8148348,S. Anjali Reddy,Female,45
2,535,SCS7083027,A. Vikram Singh,Male,22
4,1018,JLZ2026266,W. Radha Singh,Female,38
1,289,XMR3829032,X. Anjali Singh,Female,42
7,1289,KJV1114933,Y. Kiran Das,Male,38
4,834,ONX2073658,L. Kavya Sharma,Female,18
4,794,IAJ1600898,M. Kavya Verma,Female,33
2,461,PFV1828836,Q. Radha Naidu,Female,50
3,591,KCH3398431,G. Kiran Naidu,Male,62
3,703,CZC5154650,X. Rahul Das,Male,29
7,1322,VXN4927505,V. Divya Reddy,Female,40
1,240,AFS0957683,D. Vijay Naidu,Male,47
2,577,QYU9075489,S. Vijay Sharma,Male,48
4,801,DCS7351708,N. Rahul Naidu,Male,32
2,499,PWK8120873,W. Meena Yadav,Female,63
3,711,QFH5302563,P. Radha Das,Female,62
8,1508,DSY8187809,Q. Rahul Singh,Male,53
2,434,ROV9325176,D. Sneha Verma,Female,61
8,1450,HVH1653555,H. Rahul Yadav,Male,40
5,1107,FJX4146142,M. Sanjay Babu,Male,56
6,1220,FTS9964579,D. Anil Das,Male,60
7,1287,CZK5391372,O. Vijay Joshi,Male,30
2,536,SQA2971587,U. Kavya Naidu,Female,38
4,925,MQD0908255,X. Sneha Naidu,Female,22
4,994,QLS7761991,A. Vijay Reddy,Male,59
7,1261,DXM4143609,E. Lakshmi Naidu,Female,36
7,1292,ZFJ5537488,J. Radha Singh,Female,34
2,478,UGR7370377,W. Rahul Babu,Male,19
1,12,DZI4877494,E. Vijay Sharma,Male,33
4,911,NLS7025626,Y. Meena Babu,Female,58
3,748,EYI6022444,X. Ravi Joshi,Male,23
5,1023,YWR5756870,J. Sanjay Babu,Male,63
4,1016,VRP3333325,F. Arun Das,Male,20
1,76,ASQ3692646,V. Manoj Das,Male,53
2,480,FBZ1147068,J. Sneha Das,Female,53
2,358,RMF9717754,L. Anjali Joshi,Female,36
1,102,LCA9086807,W. Ravi Babu,Male,36
8,1478,PMR4787471,M. Manoj Singh,Male,21
7,1282,UTF3198578,V. Kiran Verma,Male,51
4,887,TTR1662439,P. Sneha Das,Female,57
7,1347,SUF4915194,I. Latha Babu,Female,24
3,608,QVK9206219,K. Priya Reddy,Female,44
1,157,NWZ8803912,B. Ravi Joshi,Male,50
2,355,YMQ1837346,N. Divya Yadav,Female,35
4,941,ZSX3793718,P. Priya Reddy,Female,50
4,819,UVF1518412,H. Sita Verma,Female,18
7,1269,TZN1637340,C. Kavya Kumar,Female,24
3,607,JDO5688171,H. Kavya Yadav,Female,50
8,1477,OLP1718544,L. Sanjay Kumar,Male,33
2,380,HJA6827915,I. Vijay Singh,Male,54
1,149,ITV9773105,R. Meena Joshi,Female,22
8,1484,MZG4548793,P. Vijay Babu,Male,18
1,239,VLT4295818,H. Sneha Naidu,Female,44
4,948,FHO6290912,A. Meena Kumar,Female,33
3,625,AMX5103549,Y. Priya Singh,Female,18
2,560,OLH9242453,D. Sita Babu,Female,51
4,883,GUP2297904,O. Meena Reddy,Female,44
1,245,GQC2243908,P. Kavya Naidu,Female,34
1,132,WNZ1156005,P. Manoj Babu,Male,64
3,682,OHI5529216,M. Kavya Yadav,Female,43
1,212,IFW1764986,B. Latha Singh,Female,27
2,477,PXN5734657,X. Suresh Reddy,Male,53
3,621,YLP8788456,B. Divya Babu,Female,35
6,1146,HJB7616997,V. Kavya Naidu,Female,63
4,796,RDJ4122330,H. Arun Kumar,Male,25
1,89,PVY9426575,K. Divya Verma,Female,56
2,392,IIF5013644,A. Meena Joshi,Female,21
8,1530,UWK4175355,L. Arun Reddy,Male,51
1,247,OVU1971044,H. Manoj Joshi,Male,34
3,722,NAO6594951,Q. Vikram Yadav,Male,56
2,407,BKM9337773,V. Anjali Singh,Female,32
1,320,JAB3876750,V. Anil Kumar,Male,18
3,594,HJM1519023,P. Meena Das,Female,47
7,1323,RLR1333422,A. Lakshmi Das,Female,45
2,576,HYO1608569,K. Kavya Das,Female,57
1,242,QTW6506735,K. Lakshmi Singh,Female,45
3,606,UXC0720726,L. Divya Yadav,Female,44
4,827,RAB0359529,M. Rahul Verma,Male,41
4,884,JTB5924059,A. Latha Babu,Female,62
6,1146,WOJ1100339,A. Meena Verma,Female,54
1,237,KDK5371783,L. Kavya Verma,Female,31
1,160,QQL4227704,B. Divya Babu,Female,45
8,1461,LXI8211296,Y. Sneha Naidu,Female,33
5,1047,RVU1274054,I. Sanjay Reddy,Male,55
8,1442,PYT3144746,O. Sita Verma,Female,30
3,781,LDJ2330184,A. Kiran Kumar,Male,45
2,452,IVO3986783,D. Vikram Yadav,Male,25
3,744,XSL4113616,I. Meena Das,Female,54
1,124,GWD4744697,O. Anjali Verma,Female,27
3,767,TPD5267246,U. Kiran Joshi,Male,44
1,187,FQX6211397,A. Sneha Yadav,Female,32
4,895,GBF6216768,A. Manoj Yadav,Male,27
4,921,OAG1015587,M. Arun Naidu,Male,63
7,1277,OCM2038034,S. Radha Joshi,Female,35
7,1375,ADX6839561,J. Anjali Singh,Female,34
5,1108,YUI9102088,U. Meena Reddy,Female,27
2,580,AZM3843905,Q. Sneha Reddy,Female,19
2,558,LFZ0649751,J. Sneha Sharma,Female,26
2,401,EUM6994536,Z. Arun Singh,Male,31
2,464,DIE5815617,H. Vikram Das,Male,23
3,721,OYX4826543,V. Radha Verma,Female,21
4,1009,TFK5543966,F. Meena Naidu,Female,58
1,215,WMM0571708,B. Meena Sharma,Female,48
2,428,FCT6521040,J. Sanjay Verma,Male,50
1,178,ZVJ6297138,N. Anil Kumar,Male,36
8,1397,XYE0461724,J. Ravi Sharma,Male,38
4,805,JOP7088448,V. Kavya Babu,Female,22
3,776,MLJ2291195,L. Sneha Reddy,Female,32
3,677,AHE1842653,X. Radha Singh,Female,60
1,245,WQQ8663315,E. Anil Joshi,Male,62
6,1168,IYC2712833,P. Vijay Reddy,Male,53
2,422,XXG5964393,C. Divya Joshi,Female,55
4,1013,XQU9494328,I. Manoj Sharma,Male,49
1,177,WRN8019943,R. Suresh Verma,Male,27
1,273,HDK0848121,V. Sita Yadav,Female,41
1,278,VGZ3234271,V. Priya Reddy,Female,36
1,285,UKN4289807,X. Kiran Reddy,Male,23
4,983,BTH2190485,K. Rahul Kumar,Male,39
7,1358,CRF9912667,U. Sneha Naidu,Female,18
4,804,QNO6370572,T. Arun Sharma,Male,27
2,533,MVG2298844,U. Ravi Naidu,Male,42
7,1284,EYV0877320,Y. Radha Yadav,Female,21
5,1024,QOS2061076,Q. Arun Yadav,Male,60
4,1014,NNL1309766,S. Lakshmi Kumar,Female,20
7,1303,JHV7969375,C. Ravi Babu,Male,43
1,57,CDY8456818,Q. Vijay Verma,Male,63
8,1511,MDA6853744,K. Vikram Singh,Male,36
3,681,EFQ2429187,P. Priya Joshi,Female,28
8,1483,XGJ5072396,T. Suresh Verma,Male,40
2,392,RTO4872274,L. Vikram Yadav,Male,47
4,851,DDG1662214,N. Divya Reddy,Female,49
1,57,HNU2712812,M. Arun Babu,Male,51
2,503,XWM9773582,Q. Vijay Yadav,Male,20
2,453,QDY1871300,G. Vijay Joshi,Male,49
3,613,BLO2557204,T. Ravi Verma,Male,58
8,1467,LRO3333449,Z. Anjali Verma,Female,57
8,1383,NWX5115685,U. Vikram Das,Male,46
4,848,HMZ7957203,X. Anil Das,Male,64
1,111,LAK6466472,X. Kavya Sharma,Female,26
2,361,IFP4782046,S. Kiran Yadav,Male,24
6,1169,ACN1009314,U. Anjali Verma,Female,18
3,717,DLH4189043,W. Suresh Naidu,Male,53
4,981,QDA4187648,Z. Anil Joshi,Male,20
3,715,OTU8589233,R. Anil Reddy,Male,38
4,980,BYJ0836349,K. Divya Naidu,Female,25
1,158,UPP2902263,U. Arun Joshi,Male,33
1,162,ABG7935000,U. Vijay Joshi,Male,49
5,1123,GMN2754142,I. Sita Yadav,Female,21
4,919,KCF0430916,K. Kiran Joshi,Male,43
8,1521,RJI0230890,B. Anil Das,Male,52
4,845,WZR8881092,Z. Radha Joshi,Female,41
6,1151,BJZ0592527,M. Ravi Joshi,Male,40
3,783,NUW8786276,H. Rahul Kumar,Male,40
1,175,XHN9900638,C. Lakshmi Naidu,Female,32
6,1163,OVN5642368,U. Anjali Naidu,Female,54
6,1246,IHD1051154,Q. Lakshmi Sharma,Female,40
4,970,CDE3323661,W. Divya Babu,Female,57
1,30,IDQ8477768,Y. Sita Joshi,Female,62
1,190,XZH3489099,P. Sita Joshi,Female,61
1,20,HQU6838136,I. Anil Babu,Male,25
2,465,TSR3874232,L. Priya Yadav,Female,41
6,1228,URE9457745,K. Anil Verma,Male,18
5,1072,VAK4606748,F. Meena Singh,Female,23
1,109,BYP3134845,W. Lakshmi Yadav,Female,33
4,819,ZPK9438683,J. Manoj Babu,Male,42
7,1285,JPN4524051,T. Arun Reddy,Male,48
4,917,EZO7722503,J. Latha Verma,Female,19
6,1180,XBB1145043,J. Radha Singh,Female,28
4,998,VTB3996622,H. Radha Babu,Female,26
3,707,XNH2726637,V. Meena Naidu,Female,34
1,266,ZOV4393146,V. Manoj Reddy,Male,34
1,250,DYS7487858,W. Rahul Joshi,Male,42
8,1516,MGU3600387,F. Vijay Das,Male,33
8,1514,MBN1227085,X. Kavya Yadav,Female,52
8,1415,KLY2383022,B. Vikram Kumar,Male,43
3,615,JLF8846779,Q. Arun Naidu,Male,25
2,441,UZA9779922,N. Lakshmi Sharma,Female,42
4,909,OKB7589178,V. Radha Naidu,Female,21
6,1225,IWP9093092,Q. Kiran Singh,Male,17
4,826,ZAH0879753,R. Manoj Sharma,Male,42
7,1264,USH9796482,T. Latha Verma,Female,23
2,458,EKG0527577,I. Latha Kumar,Female,51
2,528,CDO8009004,P. Priya Joshi,Female,48
8,1509,JYX2702976,P. Divya Das,Female,49
6,1241,SWB8266984,R. Sneha Sharma,Female,30
1,137,RDD9096060,N. Sita Babu,Female,57
3,664,EYP6441028,S. Vikram Joshi,Male,41
2,495,CVL7178044,N. Arun Sharma,Male,46
7,1329,CQX4041077,O. Meena Singh,Female,34
7,1353,AQU1197651,I. Rahul Verma,Male,38
1,221,IPG2483758,F. Sita Sharma,Female,43
4,855,UBF0050380,Y. Suresh Singh,Male,26
1,186,LFJ3381143,W. Suresh Verma,Male,54
