CON_ID,POLLING_BOOTH_ID,VOTER_ID,ENTRY_TIME,EXIT_TIME,CANDIDATE_VOTED,PARTY_VOTED
1,178,RBW2927382,16:07:39,16:08:39,NOTA,NOTA
4,877,EMF4039274,09:26:14,09:29:14,Y. Kavya Das,INC
1,248,EGG8892381,11:36:02,11:38:02,T. Anjali Verma,JD(U)
1,114,YMA8742690,16:34:24,16:35:24,T. Anjali Verma,JD(U)
1,84,AIO5963628,09:49:18,09:51:18,B. Rahul Yadav,TDP
8,1455,OYL2094354,14:33:56,14:36:56,NOTA,NOTA
7,1280,RGI1102567,08:10:21,08:12:21,NOTA,NOTA
2,468,YKG9510808,14:59:17,15:02:17,Q. Manoj Das,TDP
1,292,MYV8520540,09:21:22,09:24:22,N. Kiran Kumar,BJP
2,386,LVP4099829,12:03:21,12:06:21,NOTA,NOTA
3,641,HDZ4594694,16:59:59,17:01:59,Y. Divya Das,INC
1,263,GTR2899058,10:48:50,10:50:50,T. Anjali Verma,JD(U)
4,867,ULA8117765,13:49:15,13:52:15,R. Sneha Babu,AAP
4,870,PTS5493124,15:26:54,15:27:54,R. Sneha Babu,AAP
1,326,AWN6439488,15:34:44,15:37:44,B. Rahul Yadav,TDP
4,938,SHG1115712,13:22:34,13:24:34,A. Suresh Babu,TDP
2,467,SGN9159177,10:39:06,10:41:06,Q. Anil Verma,JD(U)
8,1433,MZW8727626,11:37:19,11:40:19,NOTA,NOTA
8,1385,TCF6869680,12:24:52,12:25:52,D. Sneha Naidu,BRS
1,85,EFC3851581,09:32:55,09:34:55,B. Rahul Yadav,TDP
3,781,NNZ4843030,13:42:50,13:44:50,O. Priya Reddy,BJP
2,430,WXP8115915,13:55:08,13:56:08,NOTA,NOTA
1,303,BHU3106109,16:15:27,16:16:27,T. Anjali Verma,JD(U)
7,1255,VCO3298592,10:44:57,10:46:57,L. Priya Babu,SP
6,1179,CQO0105070,11:30:36,11:33:36,NOTA,NOTA
1,204,YIA3214013,11:08:36,11:09:36,T. Anjali Verma,JD(U)
7,1345,FCI5102260,14:22:22,14:24:22,F. Suresh Joshi,YSRCP
3,604,SIF0430435,09:56:20,09:59:20,NOTA,NOTA
1,157,FZQ9466779,13:21:19,13:23:19,T. Anjali Verma,JD(U)
1,88,GJF9147562,13:46:19,13:48:19,S. Suresh Naidu,INC
6,1138,OEB2018927,09:54:56,09:56:56,I. Suresh Joshi,SP
6,1211,AFG8240546,12:17:03,12:18:03,NOTA,NOTA
5,1029,AWF6328665,16:49:26,16:50:26,T. Manoj Kumar,CPM
2,556,WPG1972893,08:46:44,08:47:44,Q. Manoj Das,TDP
3,598,AFB4132409,10:09:58,10:11:58,Y. Divya Das,INC
2,474,JMB5156002,16:29:54,16:30:54,NOTA,NOTA
2,539,BQF8305111,15:09:30,15:11:30,I. Vikram Singh,CPM
1,319,EZA3093738,14:53:34,14:56:34,N. Kiran Kumar,BJP
6,1183,MCC9842255,14:11:46,14:12:46,NOTA,NOTA
1,81,XAQ9169463,08:52:57,08:53:57,N. Kiran Kumar,BJP
3,673,KQJ6550998,14:57:01,14:58:01,NOTA,NOTA
5,1096,KIF1709474,08:41:35,08:42:35,NOTA,NOTA
3,702,LMC7503085,16:10:24,16:13:24,P. Suresh Das,BRS
4,794,ECI1120334,14:51:32,14:54:32,R. Sneha Babu,AAP
2,381,ANY4745304,11:36:42,11:38:42,I. Vikram Singh,CPM
1,59,CXH6888331,15:13:27,15:15:27,T. Anjali Verma,JD(U)
3,656,YBL7180079,08:10:06,08:12:06,Y. Divya Das,INC
4,988,LQV0803278,08:46:07,08:48:07,NOTA,NOTA
1,66,GNK3466075,12:36:41,12:39:41,S. Suresh Naidu,INC
7,1318,VFJ6103474,16:55:02,16:58:02,NOTA,NOTA
3,637,DVN2967449,10:03:04,10:06:04,NOTA,NOTA
7,1370,YIL1742885,10:45:36,10:48:36,F. Suresh Joshi,YSRCP
7,1322,GBE7876515,11:02:49,11:04:49,F. Suresh Joshi,YSRCP
1,178,HPD0105772,08:11:15,08:14:15,B. Rahul Yadav,TDP
7,1358,XTD5545622,08:13:27,08:16:27,K. Radha Kumar,TDP
3,593,XQU1413152,08:17:06,08:19:06,O. Sneha Yadav,BSP
1,89,AZY3739361,09:27:26,09:30:26,T. Anjali Verma,JD(U)
1,332,VVB2183784,16:08:18,16:10:18,NOTA,NOTA
3,614,NTX2583713,10:37:52,10:38:52,O. Sneha Yadav,BSP
3,786,XTU1116165,12:55:39,12:56:39,O. Sneha Yadav,BSP
2,520,XZE4442492,13:10:10,13:12:10,I. Vikram Singh,CPM
1,170,ZDY7262424,13:18:21,13:19:21,N. Kiran Kumar,BJP
4,983,ZZE7954101,12:52:12,12:53:12,Y. Kavya Das,INC
2,566,NWE6447766,10:11:35,10:13:35,NOTA,NOTA
4,1007,CQA3532055,16:47:09,16:50:09,Y. Kavya Das,INC
8,1523,HOG9845969,12:36:47,12:39:47,D. Sneha Naidu,BRS
6,1174,EVE6496143,10:20:32,10:23:32,I. Suresh Joshi,SP
8,1503,HSR0467464,14:28:58,14:29:58,O. Radha Singh,BJP
4,926,FHB1740095,12:06:32,12:09:32,A. Suresh Babu,TDP
4,893,NAF1795321,08:16:49,08:19:49,NOTA,NOTA
4,948,SFA3175827,11:47:16,11:48:16,A. Suresh Babu,TDP
4,971,XSH7519340,14:50:59,14:51:59,L. Meena Joshi,JD(U)
7,1376,WGT9230891,11:43:28,11:45:28,NOTA,NOTA
1,312,DET8972306,09:38:22,09:39:22,N. Kiran Kumar,BJP
5,1046,HYJ8220278,13:25:01,13:27:01,T. Manoj Kumar,CPM
2,491,WLM0389784,15:35:22,15:37:22,NOTA,NOTA
7,1258,IHB8147191,16:52:45,16:54:45,NOTA,NOTA
3,706,TZZ1699840,10:59:45,11:01:45,P. Suresh Das,BRS
4,810,YMJ7447918,14:06:43,14:07:43,L. Meena Joshi,JD(U)
5,1108,HNV3677455,09:11:53,09:12:53,NOTA,NOTA
3,755,IDX1912569,14:58:35,14:59:35,NOTA,NOTA
3,670,ASP2528653,14:36:36,14:37:36,NOTA,NOTA
8,1422,HKJ5460937,08:15:21,08:16:21,G. Manoj Babu,AAP
2,465,MFB6037362,15:30:46,15:32:46,I. Vikram Singh,CPM
2,462,HOD2052774,08:09:15,08:11:15,Q. Anil Verma,JD(U)
3,602,SKF0473247,16:40:39,16:42:39,Y. Divya Das,INC
4,865,BJM9094765,09:38:51,09:41:51,NOTA,NOTA
5,1103,LAH6053196,15:09:52,15:12:52,J. Divya Sharma,DMK
3,596,UHS5061278,16:04:03,16:07:03,O. Sneha Yadav,BSP
4,1001,FKH0302736,10:09:44,10:12:44,NOTA,NOTA
2,412,NKT6496874,10:39:26,10:40:26,Q. Anil Verma,JD(U)
8,1447,RPK8655314,08:09:52,08:11:52,D. Sneha Naidu,BRS
1,90,LJV4953241,14:36:53,14:39:53,NOTA,NOTA
1,280,RKU6084300,15:52:48,15:55:48,N. Kiran Kumar,BJP
5,1130,MTI8758065,11:37:07,11:40:07,C. Anjali Naidu,BSP
7,1345,DYK7804815,13:06:02,13:07:02,L. Priya Babu,SP
7,1373,VKX7896632,09:21:22,09:24:22,L. Priya Babu,SP
1,141,XWB7046155,16:19:02,16:20:02,T. Anjali Verma,JD(U)
3,693,MZG4548793,11:58:21,12:01:21,P. Suresh Das,BRS
8,1469,TYZ5804912,10:46:07,10:48:07,D. Sneha Naidu,BRS
2,400,YAZ2557472,16:03:16,16:06:16,NOTA,NOTA
8,1403,EIY1815242,12:21:47,12:24:47,NOTA,NOTA
4,792,VVF9272672,16:33:51,16:35:51,L. Meena Joshi,JD(U)
8,1433,HPR1678616,14:59:03,15:00:03,D. Sneha Naidu,BRS
3,723,UFG0596318,10:22:44,10:25:44,Y. Divya Das,INC
8,1520,HUR2862944,11:00:45,11:02:45,D. Sneha Naidu,BRS
3,758,ANQ8333069,10:05:26,10:06:26,P. Suresh Das,BRS
1,151,RPZ0233661,11:46:39,11:49:39,S. Suresh Naidu,INC
2,385,YUJ2820962,12:11:18,12:13:18,S. Kavya Babu,DMK
3,664,KTV2118236,10:35:05,10:36:05,Y. Divya Das,INC
6,1228,BXJ2292691,08:19:29,08:21:29,I. Suresh Joshi,SP
8,1406,CDX3201168,11:43:02,11:44:02,G. Manoj Babu,AAP
4,809,IUC4578867,10:43:43,10:44:43,NOTA,NOTA
1,32,IUG7260162,09:25:49,09:26:49,N. Kiran Kumar,BJP
8,1458,CDE3323661,08:10:36,08:11:36,O. Radha Singh,BJP
6,1235,XBP5804799,10:10:21,10:13:21,NOTA,NOTA
8,1464,WCN9072487,15:39:30,15:41:30,O. Radha Singh,BJP
3,662,ZMX2630000,09:50:49,09:53:49,P. Suresh Das,BRS
3,765,YLW1159398,15:54:53,15:55:53,P. Suresh Das,BRS
1,315,ZNM6597319,14:31:27,14:34:27,S. Suresh Naidu,INC
4,812,YXZ4241248,15:32:18,15:35:18,R. Sneha Babu,AAP
1,187,TZL5605750,12:40:54,12:43:54,N. Kiran Kumar,BJP
5,1110,OFJ6169260,09:05:47,09:06:47,C. Anjali Naidu,BSP
2,510,HHM8474035,08:29:13,08:30:13,Q. Anil Verma,JD(U)
3,612,HTL3751884,15:45:11,15:47:11,O. Priya Reddy,BJP
3,729,ZDA0861102,12:30:12,12:32:12,O. Sneha Yadav,BSP
2,549,FPX9694440,12:51:54,12:52:54,S. Kavya Babu,DMK
2,517,NSE6895726,09:11:29,09:13:29,Q. Anil Verma,JD(U)
8,1482,AOF7552206,09:07:18,09:10:18,O. Radha Singh,BJP
3,763,AYX8995053,11:17:50,11:18:50,NOTA,NOTA
3,783,XCW8213734,09:18:31,09:19:31,NOTA,NOTA
1,303,UXK5286274,15:24:58,15:27:58,B. Rahul Yadav,TDP
1,212,SES0331970,16:52:57,16:54:57,NOTA,NOTA
2,527,IFQ6404435,12:40:27,12:43:27,NOTA,NOTA
4,858,XZK2541838,12:57:45,13:00:45,L. Meena Joshi,JD(U)
7,1270,NMS2767029,10:53:00,10:55:00,L. Priya Babu,SP
4,850,RTO1106635,12:02:16,12:05:16,Y. Kavya Das,INC
2,482,OZF6055914,14:41:06,14:42:06,NOTA,NOTA
1,14,VPG9514814,15:55:27,15:56:27,T. Anjali Verma,JD(U)
4,917,GTS8237056,11:49:26,11:50:26,A. Suresh Babu,TDP
3,680,YFM8248427,13:39:52,13:41:52,P. Suresh Das,BRS
8,1508,RUC2944207,09:44:39,09:45:39,O. Radha Singh,BJP
4,938,CJQ2649243,13:32:55,13:33:55,NOTA,NOTA
3,780,CDW4298947,09:37:27,09:39:27,O. Priya Reddy,BJP
6,1225,NHU3626415,12:48:15,12:51:15,NOTA,NOTA
3,784,WBV1647580,10:58:55,11:00:55,O. Sneha Yadav,BSP
1,346,PES3819444,10:13:48,10:16:48,B. Rahul Yadav,TDP
4,961,OKC3412774,12:30:03,12:33:03,L. Meena Joshi,JD(U)
6,1218,NYM7981503,14:09:40,14:12:40,I. Suresh Joshi,SP
8,1404,CPR6438960,12:54:38,12:56:38,G. Manoj Babu,AAP
1,147,GMT0429775,12:25:42,12:26:42,T. Anjali Verma,JD(U)
8,1506,EAE0259104,10:39:07,10:40:07,D. Sneha Naidu,BRS
8,1419,NQF8685317,16:18:18,16:20:18,NOTA,NOTA
8,1478,EGU7339948,16:47:00,16:49:00,O. Radha Singh,BJP
4,798,MCE3908056,11:08:34,11:11:34,Y. Kavya Das,INC
1,17,OPZ3887311,09:49:32,09:51:32,B. Rahul Yadav,TDP
1,315,BOQ2644606,08:50:33,08:52:33,NOTA,NOTA
4,826,BAG4702967,12:19:22,12:20:22,NOTA,NOTA
1,102,XBF0288768,16:54:27,16:56:27,NOTA,NOTA
4,871,WDG3583426,15:31:59,15:32:59,NOTA,NOTA
2,353,ZCR1314875,09:45:37,09:47:37,I. Vikram Singh,CPM
1,249,BCZ7222679,10:35:11,10:37:11,T. Anjali Verma,JD(U)
2,422,XRT3066623,13:40:23,13:42:23,Q. Manoj Das,TDP
8,1500,RQX0450190,12:51:31,12:53:31,D. Sneha Naidu,BRS
1,81,QLU1669736,15:20:54,15:22:54,N. Kiran Kumar,BJP
1,279,BVW5018717,10:35:15,10:36:15,B. Rahul Yadav,TDP
6,1163,TCX6682001,11:09:20,11:11:20,S. Sneha Sharma,DMK
4,975,EMZ5512325,10:57:46,11:00:46,NOTA,NOTA
4,804,LGP6657223,13:36:45,13:38:45,NOTA,NOTA
1,315,GFC7277188,09:36:39,09:39:39,S. Suresh Naidu,INC
1,22,VLR8635479,08:36:06,08:37:06,NOTA,NOTA
7,1293,NER4211250,13:50:17,13:53:17,NOTA,NOTA
3,623,DSK4157714,14:24:37,14:25:37,P. Suresh Das,BRS
6,1207,LWI9332602,11:38:41,11:39:41,NOTA,NOTA
2,467,NTS6242497,16:25:58,16:27:58,NOTA,NOTA
2,518,ERG3481310,12:48:24,12:49:24,Q. Manoj Das,TDP
1,132,WWQ4645165,13:06:43,13:09:43,NOTA,NOTA
2,573,QYV7131778,13:15:53,13:16:53,Q. Anil Verma,JD(U)
4,912,WPD0646422,16:01:37,16:04:37,R. Sneha Babu,AAP
1,186,FSP3052471,13:32:46,13:33:46,N. Kiran Kumar,BJP
6,1238,XHF9046736,12:14:13,12:15:13,C. Latha Kumar,TDP
8,1479,EQU0470016,15:36:33,15:39:33,D. Sneha Naidu,BRS
1,36,XNW6504891,13:19:45,13:21:45,B. Rahul Yadav,TDP
2,387,DMP7319732,12:08:57,12:10:57,I. Vikram Singh,CPM
6,1224,IAP4154277,13:30:54,13:33:54,I. Suresh Joshi,SP
4,994,NTC4585806,10:35:13,10:38:13,L. Meena Joshi,JD(U)
4,944,GQL6657477,13:42:30,13:43:30,Y. Kavya Das,INC
7,1339,OYD2099721,08:25:21,08:28:21,NOTA,NOTA
1,121,PNS6112515,12:44:59,12:47:59,S. Suresh Naidu,INC
2,356,IKF8090690,11:17:02,11:19:02,NOTA,NOTA
8,1494,JDL7087662,16:55:13,16:57:13,G. Manoj Babu,AAP
8,1406,WXY7303894,14:59:02,15:02:02,G. Manoj Babu,AAP
2,572,FGP3749337,10:48:52,10:51:52,S. Kavya Babu,DMK
3,626,ULN7541217,08:26:49,08:27:49,Y. Divya Das,INC
2,453,HUG5266837,12:34:52,12:36:52,I. Vikram Singh,CPM
2,580,VUP3508703,13:34:39,13:36:39,Q. Anil Verma,JD(U)
3,721,TAY0472986,12:03:25,12:05:25,Y. Divya Das,INC
7,1258,HCO1739977,09:18:58,09:20:58,K. Radha Kumar,TDP
3,756,KNC3486006,11:54:12,11:56:12,O. Priya Reddy,BJP
3,583,VSH6011316,13:38:00,13:40:00,P. Suresh Das,BRS
3,742,SVD7886530,15:55:36,15:56:36,NOTA,NOTA
1,147,EDI7927525,08:21:23,08:22:23,S. Suresh Naidu,INC
3,585,WSU6550812,13:36:36,13:38:36,Y. Divya Das,INC
7,1257,RJV4858941,12:42:53,12:43:53,NOTA,NOTA
5,1037,DCL7792183,11:38:58,11:41:58,NOTA,NOTA
3,742,LZV9260178,12:18:09,12:21:09,O. Priya Reddy,BJP
6,1203,PJS6637234,12:08:14,12:09:14,NOTA,NOTA
2,355,YVZ4023626,12:55:39,12:57:39,I. Vikram Singh,CPM
1,322,DGM5110209,12:28:35,12:29:35,NOTA,NOTA
5,1054,SNY2528706,10:43:23,10:45:23,C. Anjali Naidu,BSP
4,920,AJS5868161,11:58:12,12:00:12,R. Sneha Babu,AAP
7,1302,KTX4900910,12:49:55,12:50:55,L. Priya Babu,SP
2,438,BKR7867332,11:28:22,11:29:22,I. Vikram Singh,CPM
5,1125,KPR1009761,16:03:57,16:04:57,J. Divya Sharma,DMK
6,1167,GJK5068224,13:07:17,13:09:17,I. Suresh Joshi,SP
3,708,YXD9833839,08:40:17,08:43:17,NOTA,NOTA
3,609,BCK6149652,11:16:06,11:17:06,NOTA,NOTA
3,597,GJF2448192,08:54:46,08:56:46,Y. Divya Das,INC
3,643,XNF4008434,09:30:12,09:32:12,O. Priya Reddy,BJP
6,1250,ULG8887526,10:39:35,10:40:35,NOTA,NOTA
5,1028,CLQ7801478,15:45:51,15:47:51,F. Anjali Das,INC
1,305,UEW0055769,13:49:34,13:50:34,T. Anjali Verma,JD(U)
2,485,EQS9138228,12:08:21,12:09:21,I. Vikram Singh,CPM
5,1112,HJM1519023,12:45:40,12:48:40,J. Divya Sharma,DMK
1,327,ONN7606859,08:43:33,08:45:33,S. Suresh Naidu,INC
4,907,YXB3888218,09:31:02,09:34:02,Y. Kavya Das,INC
7,1251,MUB4165495,14:51:07,14:52:07,F. Suresh Joshi,YSRCP
2,402,XAQ1750520,16:08:48,16:09:48,S. Kavya Babu,DMK
3,659,LKR0511924,14:47:14,14:48:14,Y. Divya Das,INC
3,697,VCQ9949852,08:03:49,08:04:49,O. Priya Reddy,BJP
7,1341,AEP7424288,13:41:28,13:44:28,K. Radha Kumar,TDP
1,331,KHF1613260,08:27:21,08:30:21,N. Kiran Kumar,BJP
1,31,UQG7540089,12:48:32,12:51:32,N. Kiran Kumar,BJP
7,1263,HKP7697896,13:01:40,13:03:40,NOTA,NOTA
7,1324,SDA3416528,11:57:34,11:59:34,NOTA,NOTA
5,1039,IHW2503755,13:57:38,13:58:38,NOTA,NOTA
4,841,KJF4213761,15:52:43,15:54:43,A. Suresh Babu,TDP
6,1160,WQV1569374,14:33:11,14:35:11,C. Latha Kumar,TDP
4,838,XBI6442258,12:06:53,12:07:53,A. Suresh Babu,TDP
3,715,LBA9425830,16:08:39,16:11:39,P. Suresh Das,BRS
2,403,OYZ7801620,08:45:31,08:48:31,Q. Anil Verma,JD(U)
1,14,FMX1193300,13:42:15,13:43:15,N. Kiran Kumar,BJP
3,682,QGJ7094262,15:31:46,15:32:46,O. Sneha Yadav,BSP
3,719,LFU8819303,13:14:05,13:15:05,NOTA,NOTA
3,652,YPH1575849,09:03:00,09:06:00,NOTA,NOTA
6,1202,ITJ6438936,15:38:50,15:40:50,NOTA,NOTA
3,768,JAP3106161,16:09:37,16:12:37,Y. Divya Das,INC
3,779,LAN0836901,13:41:09,13:43:09,P. Suresh Das,BRS
3,782,PIG8864346,12:44:58,12:47:58,O. Sneha Yadav,BSP
5,1104,NQS5552152,16:41:44,16:44:44,F. Anjali Das,INC
7,1380,OXI4090752,15:04:44,15:06:44,K. Radha Kumar,TDP
6,1161,WZB4228818,13:27:14,13:30:14,I. Suresh Joshi,SP
1,349,RGB4143621,10:23:26,10:25:26,S. Suresh Naidu,INC
1,156,TEP1985303,13:54:14,13:57:14,N. Kiran Kumar,BJP
7,1335,BKB5115457,13:35:24,13:36:24,K. Radha Kumar,TDP
1,170,SLJ6997185,12:46:04,12:48:04,S. Suresh Naidu,INC
1,221,ALL2768643,16:38:03,16:41:03,T. Anjali Verma,JD(U)
8,1415,PSD6039869,10:03:52,10:04:52,D. Sneha Naidu,BRS
2,442,XTV9987552,09:40:34,09:42:34,Q. Manoj Das,TDP
3,651,SPR3300241,13:43:14,13:44:14,NOTA,NOTA
1,308,CLW5673290,11:20:26,11:23:26,S. Suresh Naidu,INC
3,604,MAG3766274,13:44:19,13:47:19,O. Sneha Yadav,BSP
2,490,FWU2996117,10:43:43,10:44:43,S. Kavya Babu,DMK
1,124,FNB8243198,11:32:19,11:35:19,NOTA,NOTA
3,743,LFR0643686,10:15:41,10:16:41,Y. Divya Das,INC
7,1328,EUN5318300,16:42:36,16:43:36,K. Radha Kumar,TDP
3,644,VCD4872186,12:01:30,12:04:30,NOTA,NOTA
3,765,PKV2420683,14:30:32,14:33:32,O. Priya Reddy,BJP
8,1405,LQF0409003,15:04:50,15:05:50,NOTA,NOTA
4,852,QLA6458103,15:04:41,15:06:41,A. Suresh Babu,TDP
7,1254,AKE4540150,16:32:18,16:34:18,F. Suresh Joshi,YSRCP
8,1395,WMT2574873,10:45:39,10:48:39,O. Radha Singh,BJP
1,303,MKH7418854,12:40:41,12:43:41,T. Anjali Verma,JD(U)
3,788,HCH3014266,11:12:35,11:13:35,O. Priya Reddy,BJP
3,647,TGV9104852,09:45:28,09:46:28,O. Sneha Yadav,BSP
3,661,PDB7827659,08:08:49,08:09:49,NOTA,NOTA
8,1450,CII2592319,09:00:54,09:02:54,D. Sneha Naidu,BRS
7,1373,KQA1159735,14:03:13,14:04:13,L. Priya Babu,SP
8,1447,KJO4166366,13:16:46,13:18:46,G. Manoj Babu,AAP
5,1091,WAX8522851,16:50:25,16:52:25,NOTA,NOTA
3,688,FCC8112076,11:46:41,11:49:41,NOTA,NOTA
8,1490,OZY8352300,10:32:36,10:33:36,D. Sneha Naidu,BRS
8,1497,FPI3238717,08:44:05,08:46:05,O. Radha Singh,BJP
4,808,JOS5351827,15:22:14,15:23:14,NOTA,NOTA
6,1195,OML6862949,11:11:43,11:14:43,NOTA,NOTA
6,1225,JQS7112738,10:30:27,10:32:27,S. Sneha Sharma,DMK
1,215,WOA1109920,15:57:27,15:58:27,S. Suresh Naidu,INC
3,615,RDM6529679,15:57:10,16:00:10,O. Sneha Yadav,BSP
1,158,FKB5147937,12:06:19,12:09:19,N. Kiran Kumar,BJP
7,1288,ZJU4183501,12:04:32,12:05:32,F. Suresh Joshi,YSRCP
1,101,ZNT3276112,16:33:43,16:34:43,B. Rahul Yadav,TDP
1,65,TYS8179103,13:08:41,13:11:41,N. Kiran Kumar,BJP
4,907,ILC0466735,11:33:39,11:36:39,NOTA,NOTA
7,1306,VYD1825591,16:00:44,16:02:44,F. Suresh Joshi,YSRCP
2,380,TEC3846399,14:26:37,14:28:37,NOTA,NOTA
1,42,RJN8960974,10:15:29,10:17:29,B. Rahul Yadav,TDP
1,122,VSY7482754,09:35:30,09:38:30,T. Anjali Verma,JD(U)
7,1298,PYJ5287698,12:27:42,12:30:42,F. Suresh Joshi,YSRCP
5,1045,EGY2446075,14:05:41,14:06:41,T. Manoj Kumar,CPM
6,1138,CQX4041077,16:42:59,16:43:59,C. Latha Kumar,TDP
1,152,MHX5250480,08:46:01,08:49:01,NOTA,NOTA
1,207,ODS4597599,16:15:05,16:17:05,NOTA,NOTA
4,821,XTJ4664449,11:25:32,11:27:32,NOTA,NOTA
1,340,EON5353412,11:14:30,11:17:30,B. Rahul Yadav,TDP
7,1331,VCC5359332,09:08:20,09:11:20,K. Radha Kumar,TDP
4,815,TXI2592374,15:50:07,15:52:07,R. Sneha Babu,AAP
2,460,XGE0924705,11:45:48,11:48:48,S. Kavya Babu,DMK
1,29,UEL0652132,13:13:45,13:16:45,N. Kiran Kumar,BJP
8,1460,OOX9196588,08:59:54,09:00:54,NOTA,NOTA
2,451,ZAM7609612,09:26:10,09:27:10,S. Kavya Babu,DMK
1,10,KCH3398431,13:48:48,13:50:48,NOTA,NOTA
1,100,HIK2530714,11:44:01,11:45:01,NOTA,NOTA
8,1492,XHG9882976,09:18:24,09:21:24,D. Sneha Naidu,BRS
1,196,TIQ9865144,13:16:18,13:17:18,N. Kiran Kumar,BJP
1,316,JDX8478442,12:49:47,12:50:47,T. Anjali Verma,JD(U)
4,854,UDU7753585,12:06:29,12:09:29,Y. Kavya Das,INC
6,1171,YVH5243875,14:28:32,14:31:32,S. Sneha Sharma,DMK
6,1218,BHW2716372,11:00:49,11:01:49,C. Latha Kumar,TDP
4,1014,ZBL3485015,15:48:44,15:50:44,R. Sneha Babu,AAP
8,1467,EWK2153809,10:25:31,10:28:31,G. Manoj Babu,AAP
4,1002,BKM0529893,15:20:49,15:21:49,Y. Kavya Das,INC
5,1097,JDB6264969,08:55:13,08:57:13,T. Manoj Kumar,CPM
1,262,BHC3113642,15:16:37,15:18:37,N. Kiran Kumar,BJP
4,1015,OPI6007389,10:32:41,10:33:41,L. Meena Joshi,JD(U)
3,666,DZH1632136,11:09:47,11:12:47,O. Sneha Yadav,BSP
7,1278,FGK1232810,09:06:19,09:09:19,L. Priya Babu,SP
6,1238,AVN1749214,13:57:14,13:58:14,T. Manoj Joshi,BJP
1,199,QWS7846611,08:53:12,08:55:12,T. Anjali Verma,JD(U)
5,1080,OYT3830220,11:43:44,11:46:44,C. Anjali Naidu,BSP
1,314,DWP9196810,16:27:54,16:30:54,S. Suresh Naidu,INC
3,693,DLQ2435223,11:47:52,11:49:52,NOTA,NOTA
6,1212,YLS1962155,09:15:11,09:18:11,C. Latha Kumar,TDP
6,1139,DMB3237378,11:40:11,11:41:11,T. Manoj Joshi,BJP
1,254,FAD6090884,13:54:17,13:57:17,S. Suresh Naidu,INC
5,1072,VFR2128420,14:28:57,14:29:57,F. Anjali Das,INC
3,758,BVZ0352728,11:12:20,11:15:20,Y. Divya Das,INC
5,1080,DJV3003509,15:05:58,15:08:58,F. Anjali Das,INC
1,112,PDD2677292,15:41:41,15:44:41,S. Suresh Naidu,INC
1,315,TER9794852,10:51:46,10:54:46,NOTA,NOTA
6,1149,APN2811244,14:09:19,14:10:19,S. Sneha Sharma,DMK
4,831,GZT0163333,15:23:20,15:25:20,NOTA,NOTA
3,621,TXM5086356,16:21:43,16:24:43,P. Suresh Das,BRS
4,824,GNT7658983,14:28:29,14:31:29,A. Suresh Babu,TDP
3,725,WSI3896146,15:37:31,15:40:31,Y. Divya Das,INC
4,861,FBZ5256525,16:32:08,16:35:08,R. Sneha Babu,AAP
8,1426,WDH5037633,13:25:46,13:27:46,G. Manoj Babu,AAP
7,1300,OMW5349639,09:12:15,09:13:15,NOTA,NOTA
3,620,ESB5936068,09:38:32,09:41:32,Y. Divya Das,INC
4,817,FAR9512689,11:56:17,11:59:17,A. Suresh Babu,TDP
3,619,NMB9812474,16:25:49,16:27:49,NOTA,NOTA
5,1102,CBJ2328571,09:17:29,09:19:29,T. Manoj Kumar,CPM
2,535,HXT8879005,10:07:20,10:08:20,S. Kavya Babu,DMK
8,1479,DZL9660985,16:33:31,16:34:31,D. Sneha Naidu,BRS
3,608,BSG4267965,09:09:52,09:12:52,P. Suresh Das,BRS
2,511,OIU4423655,08:34:03,08:35:03,Q. Anil Verma,JD(U)
5,1089,QLC2457620,15:35:39,15:36:39,F. Anjali Das,INC
1,188,VPI2554620,10:54:44,10:57:44,T. Anjali Verma,JD(U)
4,817,IVQ8484995,08:22:27,08:25:27,Y. Kavya Das,INC
2,472,LXS2050623,16:05:04,16:08:04,Q. Anil Verma,JD(U)
8,1438,DXP3788206,08:11:38,08:13:38,O. Radha Singh,BJP
3,666,BCP0172849,08:22:58,08:25:58,O. Priya Reddy,BJP
2,380,XNH2726637,10:37:40,10:39:40,I. Vikram Singh,CPM
6,1249,SNN9926530,16:11:21,16:13:21,C. Latha Kumar,TDP
7,1319,UAT5036483,08:21:25,08:23:25,L. Priya Babu,SP
5,1060,SCU0594984,14:17:58,14:20:58,C. Anjali Naidu,BSP
3,786,BJO9950771,16:43:31,16:45:31,P. Suresh Das,BRS
8,1413,SBV0245343,14:23:44,14:24:44,G. Manoj Babu,AAP
1,18,MSJ8353536,09:54:00,09:55:00,NOTA,NOTA
6,1219,IEV1745620,10:15:50,10:18:50,T. Manoj Joshi,BJP
6,1152,YOC5529851,08:54:52,08:57:52,NOTA,NOTA
1,70,XQY0946767,08:25:47,08:26:47,NOTA,NOTA
8,1442,AOL9864155,11:51:32,11:54:32,G. Manoj Babu,AAP
2,511,HSK2045777,11:27:48,11:29:48,Q. Manoj Das,TDP
5,1023,NCU0717215,15:57:42,16:00:42,NOTA,NOTA
3,621,DLI1173449,08:32:45,08:33:45,NOTA,NOTA
3,658,YUW4265687,12:23:05,12:26:05,NOTA,NOTA
7,1278,FPV6355926,08:57:30,08:59:30,L. Priya Babu,SP
1,54,DQT5834631,13:25:53,13:27:53,NOTA,NOTA
4,857,HOW5034674,08:40:06,08:43:06,R. Sneha Babu,AAP
4,848,NPH5241978,09:42:32,09:43:32,A. Suresh Babu,TDP
