CON_ID,POLLING_BOOTH_ID,Voter ID,Name,Gender,Age
4,844,IWJ8342472,N. Vijay Reddy,Male,62
1,9,BER7359392,K. Vijay Kumar,Male,33
5,1080,WIB0268584,J. Meena Joshi,Female,34
1,1,NZD4843456,N. Suresh Singh,Male,37
5,1090,DNX4229901,A. Divya Verma,Female,35
2,568,ILF6884670,P. Rahul Verma,Male,38
4,855,YUF6813949,G. Kavya Sharma,Female,37
8,1419,HKP7697896,K. Priya Yadav,Female,33
2,404,UKU2845893,C. Radha Yadav,Female,27
8,1389,MFE1891535,X. Rahul Singh,Male,45
2,502,GIV6212405,H. Sita Babu,Female,21
1,205,NSG9483524,H. Sita Babu,Female,37
3,709,YJF4814064,R. Vijay Sharma,Male,47
1,334,PRJ6583456,M. Manoj Yadav,Male,64
6,1228,DSC1589202,W. Sita Singh,Female,51
2,519,YXU6570600,Z. Kavya Sharma,Female,33
4,1001,IBF7643622,J. Rahul Naidu,Male,26
3,721,EYU7290759,V. Arun Verma,Male,45
2,432,ESV9381435,I. Priya Reddy,Female,39
1,78,URX3409091,C. Manoj Kumar,Male,43
4,934,FTQ6844128,C. Priya Verma,Female,39
7,1327,WSN9028515,T. Suresh Reddy,Male,29
3,609,EDO6801613,J. Sanjay Yadav,Male,24
3,617,WQM9976040,Y. Manoj Singh,Male,27
6,1148,HIW1770829,Z. Sanjay Joshi,Male,26
8,1470,MKB7471761,I. Sneha Das,Female,51
4,949,RYN0687738,A. Vikram Verma,Male,52
2,549,BKM0529893,M. Anjali Verma,Female,21
4,975,MTI8758065,B. Vikram Sharma,Male,30
4,942,UKX7285518,G. Suresh Sharma,Male,41
1,346,VMD8356653,X. Manoj Sharma,Male,40
1,280,XYU9951745,T. Kavya Reddy,Female,50
3,731,DGA2223347,U. Vikram Verma,Male,62
5,1052,DKC3854025,Y. Priya Reddy,Female,61
3,691,JEC3230431,I. Ravi Reddy,Male,64
3,744,PKT7372991,C. Anjali Das,Female,21
8,1477,CGA2726235,P. Anjali Joshi,Female,63
1,282,YQD4125742,C. Sita Babu,Female,56
3,723,GJU0586071,Z. Manoj Das,Male,27
7,1348,BKS2870252,R. Kiran Reddy,Male,26
5,1108,EMO7581853,W. Divya Singh,Female,35
3,641,VSJ4410049,C. Sneha Joshi,Female,53
3,789,RHT5268758,O. Vikram Babu,Male,58
2,543,LMZ1666340,B. Meena Reddy,Female,43
3,779,CXH6888331,R. Rahul Naidu,Male,22
1,29,SWR5560183,Z. Manoj Joshi,Male,37
8,1435,WSB5940872,R. Radha Kumar,Female,60
3,690,BYG3699827,N. Sanjay Reddy,Male,62
1,220,XWT9147426,G. Priya Das,Female,51
1,122,IEY1775097,D. Sita Kumar,Female,59
3,684,KAO3729863,N. Lakshmi Singh,Female,61
4,865,TAA6707594,E. Rahul Reddy,Male,55
8,1473,TKS7792087,U. Vijay Das,Male,62
1,70,ESL7589140,I. Vikram Babu,Male,64
7,1270,LKR0511924,O. Priya Kumar,Female,44
1,3,TBL1690176,K. Sita Kumar,Female,18
1,60,AXT9472772,H. Latha Verma,Female,49
3,760,HKM1354650,U. Vijay Kumar,Male,57
6,1166,DLF2196195,G. Sneha Verma,Female,37
1,290,FAV7877055,K. Anjali Babu,Female,31
3,725,AFG7665822,X. Rahul Joshi,Male,37
1,50,HFC5767619,U. Latha Sharma,Female,26
1,101,HSR0467464,W. Sneha Yadav,Female,20
3,729,LNQ2955652,G. Vikram Babu,Male,47
3,671,AEP3569776,W. Meena Yadav,Female,60
1,157,WTN6744944,N. Anil Singh,Male,30
1,183,CSG3383135,X. Anjali Babu,Female,57
1,138,PPX2253744,H. Divya Babu,Female,40
8,1420,BTC6799336,G. Radha Sharma,Female,36
2,535,ESH5229437,X. Kiran Kumar,Male,50
3,717,LSS7281394,R. Sanjay Das,Male,21
8,1494,CZU7601049,L. Vijay Naidu,Male,60
1,288,KYV2429245,W. Sita Naidu,Female,28
8,1390,KIZ5473405,A. Suresh Yadav,Male,47
4,911,PKI2013108,L. Rahul Sharma,Male,58
1,96,UGG4391130,H. Sneha Naidu,Female,43
3,659,BII6302824,Q. Manoj Das,Male,63
1,64,LED3925669,V. Divya Reddy,Female,43
4,857,DNF2157608,Z. Radha Naidu,Female,63
1,130,UMU0980888,S. Sita Yadav,Female,46
7,1307,PPU1967031,M. Anil Reddy,Male,26
4,997,NUM4566187,O. Sanjay Reddy,Male,38
7,1306,DPF1723908,N. Divya Reddy,Female,20
1,340,YMJ5372030,V. Sita Reddy,Female,22
6,1227,PVY4401506,B. Suresh Singh,Male,55
2,470,FEJ8547141,T. Suresh Verma,Male,29
3,593,SZV8876545,R. Anil Das,Male,44
4,933,VUA1779872,E. Sita Sharma,Female,50
4,907,GUO2432804,P. Meena Reddy,Female,22
1,287,KPF6585026,I. Sita Yadav,Female,63
4,953,JYZ4431754,J. Priya Babu,Female,25
7,1260,YZM5619635,D. Lakshmi Singh,Female,26
3,734,YCT3754735,Z. Kiran Joshi,Male,30
2,438,DJE4460039,U. Meena Sharma,Female,54
1,76,EFD8305756,E. Ravi Naidu,Male,37
4,893,IDQ9837112,L. Divya Sharma,Female,24
5,1124,RGD7168959,H. Kavya Naidu,Female,20
4,1017,YMF6818485,A. Rahul Das,Male,28
8,1394,YDC4989556,D. Arun Singh,Male,45
1,338,ZNQ8863497,N. Suresh Yadav,Male,52
5,1087,DTZ8137133,Q. Sneha Das,Female,30
3,758,IZG3555402,R. Vijay Sharma,Male,60
4,929,OZH7847163,R. Sneha Kumar,Female,61
2,528,CUS3064280,T. Kiran Verma,Male,37
3,603,CXJ5833739,Z. Sita Singh,Female,38
2,443,RJF2254684,D. Sanjay Reddy,Male,24
8,1468,HPJ7787675,H. Arun Naidu,Male,20
2,580,DOD6249542,W. Vijay Kumar,Male,61
1,290,FPG0804697,F. Vikram Kumar,Male,37
2,353,SMA0449740,O. Vijay Joshi,Male,54
4,947,UQD5985854,D. Latha Kumar,Female,52
1,316,WXS3585604,G. Latha Verma,Female,58
8,1507,EGX2382851,H. Priya Reddy,Female,21
4,805,WTM6473797,D. Kavya Sharma,Female,57
2,414,TVU7520251,L. Radha Yadav,Female,27
2,518,MML5432742,K. Kiran Babu,Male,37
1,26,FVO9671781,S. Divya Yadav,Female,26
1,323,CCP3502742,A. Kiran Sharma,Male,62
1,97,ASY0979246,A. Rahul Reddy,Male,25
7,1283,JPO4249530,Q. Kavya Sharma,Female,26
1,169,RBN3598964,J. Manoj Verma,Male,35
3,642,DRI6844618,O. Divya Sharma,Female,51
4,794,NRW6409564,K. Lakshmi Singh,Female,19
1,336,YXZ4241248,J. Sneha Verma,Female,63
8,1393,RKQ8697388,Q. Lakshmi Joshi,Female,50
4,820,SDA3416528,U. Manoj Sharma,Male,43
8,1402,LVH8095351,A. Anjali Verma,Female,46
7,1294,PHT0980229,H. Lakshmi Singh,Female,54
2,575,VIB7132564,F. Kavya Naidu,Female,26
3,714,GZU9872899,U. Kiran Singh,Male,44
8,1491,UST2800140,T. Rahul Kumar,Male,61
6,1187,PLO4598002,Q. Ravi Naidu,Male,48
2,550,WAV3761070,S. Kavya Verma,Female,58
5,1121,QXO9952798,P. Kavya Reddy,Female,60
1,312,PPZ9172949,I. Vikram Yadav,Male,30
5,1073,BBU4610400,P. Kavya Babu,Female,19
2,453,NFA2832932,Q. Meena Naidu,Female,37
1,66,NPE8582639,P. Rahul Kumar,Male,44
2,576,NGG2055372,K. Kiran Babu,Male,26
3,601,VVE6713290,N. Arun Sharma,Male,35
3,675,VEG8320246,A. Kiran Babu,Male,54
7,1292,FED8630930,V. Rahul Joshi,Male,50
8,1476,TSJ5805165,W. Ravi Sharma,Male,36
6,1183,FNL8685572,W. Rahul Joshi,Male,49
1,340,EDR7842139,C. Anjali Das,Female,47
8,1417,URC9529147,Y. Kavya Das,Female,35
1,25,ASH5517305,D. Priya Yadav,Female,45
5,1096,LWP3767933,K. Sneha Sharma,Female,44
2,538,UHT4443838,O. Vijay Joshi,Male,24
2,537,TVG5600233,E. Vikram Naidu,Male,29
4,799,LDR3481353,I. Lakshmi Reddy,Female,46
1,30,TAH7994631,I. Manoj Babu,Male,33
1,171,MYV0235736,I. Anil Reddy,Male,44
1,120,FUY4974086,R. Sneha Verma,Female,51
4,845,TBF4334316,Q. Sanjay Singh,Male,45
3,651,RGB6059553,Y. Anjali Babu,Female,39
3,633,FCC8112076,Z. Arun Das,Male,26
3,596,BXR8565990,P. Sanjay Babu,Male,38
1,69,ULG8887526,D. Rahul Singh,Male,45
1,324,HSK2045777,J. Suresh Joshi,Male,44
1,165,MVH6134092,C. Anjali Das,Female,55
3,750,KQF2967505,K. Vikram Singh,Male,48
5,1108,RNV5727681,C. Lakshmi Reddy,Female,42
2,554,FSU0372497,O. Latha Verma,Female,62
5,1022,KUX6438998,K. Meena Babu,Female,63
4,923,BTX6446929,L. Sneha Yadav,Female,63
1,107,GLF2202064,N. Manoj Reddy,Male,33
1,138,COO5668462,H. Radha Yadav,Female,59
4,947,SNY8491457,F. Sita Kumar,Female,47
1,264,XTN9740165,M. Anjali Sharma,Female,30
2,423,AWM7360123,T. Priya Babu,Female,59
8,1418,DBB5181452,P. Rahul Yadav,Male,22
8,1408,BGP4204430,H. Ravi Kumar,Male,59
5,1055,NKD4314102,L. Kiran Yadav,Male,36
2,523,AYX8995053,D. Latha Sharma,Female,23
1,41,LRF1271879,C. Suresh Singh,Male,24
2,570,SZW4404211,X. Rahul Babu,Male,51
3,774,KNI9310738,M. Suresh Naidu,Male,21
7,1321,CPE3329223,B. Rahul Yadav,Male,47
6,1245,XDU2446170,S. Anjali Das,Female,45
2,526,EXV2298706,W. Sita Babu,Female,58
1,182,APM7972700,O. Meena Yadav,Female,52
3,676,ESB5936068,Y. Lakshmi Das,Female,51
5,1044,ZIF8468980,L. Sneha Kumar,Female,22
7,1323,LQS4584798,U. Latha Yadav,Female,53
1,57,TAP9285025,Q. Radha Sharma,Female,24
4,978,RRN3866488,E. Arun Joshi,Male,60
3,751,NWC5467930,E. Rahul Singh,Male,26
1,328,RZV1388932,M. Anjali Babu,Female,58
3,739,BJL7874431,L. Meena Sharma,Female,43
3,649,YHL2866635,Q. Manoj Joshi,Male,28
3,583,MDJ7860326,S. Anil Babu,Male,39
4,838,OZO2206255,S. Kiran Reddy,Male,31
6,1246,JGV1605254,Q. Kiran Joshi,Male,47
3,698,WPH3451150,M. Radha Babu,Female,63
1,183,RVL8603467,S. Sneha Naidu,Female,64
5,1058,FQF2906405,E. Rahul Naidu,Male,59
6,1210,JSJ6916154,X. Sita Verma,Female,32
2,404,KTF9628070,K. Sita Sharma,Female,59
1,184,JVD9087586,T. Sanjay Verma,Male,62
3,641,ZIN7800701,L. Suresh Joshi,Male,37
4,863,JHY9290112,J. Sneha Kumar,Female,51
1,202,OAV0462399,V. Lakshmi Verma,Female,53
8,1475,YNZ0571112,B. Divya Verma,Female,41
3,635,MKJ0646079,J. Arun Reddy,Male,34
2,558,TAN9593473,M. Anjali Yadav,Female,29
6,1230,OOS1851886,X. Sanjay Joshi,Male,58
1,272,NHH7253795,T. Suresh Naidu,Male,44
2,474,XVV0481653,E. Suresh Sharma,Male,44
8,1423,JHB5495238,M. Lakshmi Singh,Female,57
7,1357,EDC6800311,D. Sneha Yadav,Female,27
1,110,SDS7213869,W. Anjali Sharma,Female,33
1,150,ENL0433191,Y. Suresh Naidu,Male,19
5,1097,MDB6126086,R. Sneha Joshi,Female,56
8,1500,UUD2420765,E. Sita Naidu,Female,25
3,664,IEO1575131,S. Manoj Das,Male,34
7,1292,XTB1839725,A. Vijay Joshi,Male,59
3,714,RQI3400486,S. Radha Kumar,Female,39
1,115,ORP7374574,Y. Kavya Naidu,Female,61
1,51,BUG2371331,S. Vijay Yadav,Male,39
6,1169,CKR3979043,L. Anil Naidu,Male,21
6,1226,TAW7244912,Y. Kiran Yadav,Male,39
7,1271,WVE6510075,B. Manoj Verma,Male,56
6,1153,BET9474803,E. Rahul Reddy,Male,50
1,316,EGV7398602,Q. Ravi Singh,Male,40
8,1479,YSR9153700,J. Arun Das,Male,64
5,1113,QML7172649,C. Vijay Singh,Male,30
4,850,RGS3103882,G. Suresh Naidu,Male,37
2,426,DII7517796,D. Radha Verma,Female,18
1,76,DCJ7785795,Y. Sanjay Joshi,Male,39
1,326,NMB7609246,C. Sneha Verma,Female,62
2,422,HDG3598074,H. Rahul Sharma,Male,22
1,192,MZR7706734,V. Ravi Sharma,Male,43
6,1183,QGK1323121,Y. Kavya Das,Female,64
2,439,IKL1046715,H. Rahul Das,Male,46
5,1067,STR2984955,V. Sita Yadav,Female,35
1,144,YES7977007,R. Divya Babu,Female,59
5,1024,ZUH1465090,P. Arun Reddy,Male,43
1,111,NGH9128902,P. Vijay Reddy,Male,46
3,786,MAG3766274,Q. Radha Joshi,Female,60
3,704,WRG8676072,S. Kiran Babu,Male,46
3,641,YOG8142519,X. Manoj Das,Male,60
6,1202,GGV9680713,Y. Ravi Naidu,Male,23
3,741,XLF8336297,I. Arun Verma,Male,61
3,746,BIC0590134,G. Sneha Reddy,Female,37
2,572,JDB6264969,Z. Sanjay Sharma,Male,54
1,166,DVC6667374,Y. Meena Singh,Female,36
1,185,NEN7601858,O. Anil Yadav,Male,43
2,461,OPV5697681,G. Latha Yadav,Female,21
1,222,SNP8642272,B. Arun Joshi,Male,48
4,860,MHX5250480,P. Suresh Joshi,Male,50
3,752,HLY6332428,E. Sanjay Singh,Male,53
8,1505,XGM8297607,D. Sneha Sharma,Female,44
2,544,OKD6814267,A. Suresh Joshi,Male,38
2,509,HRP9221536,X. Anil Babu,Male,30
2,406,KGY3687345,I. Ravi Babu,Male,56
1,273,RWU4128920,P. Manoj Naidu,Male,34
6,1199,MXH0692933,M. Kiran Reddy,Male,37
5,1021,YZJ9785607,Q. Vijay Reddy,Male,33
1,291,MUE6329268,O. Lakshmi Singh,Female,48
3,705,UPC9103470,T. Manoj Singh,Male,30
3,720,ZYI8094101,V. Vijay Singh,Male,41
5,1061,ZBQ8489114,A. Vijay Babu,Male,24
8,1398,XTR4936801,K. Ravi Sharma,Male,43
7,1363,ARM8915721,E. Sanjay Kumar,Male,18
2,481,XXN4344611,K. Sita Babu,Female,55
8,1516,IEU2990554,C. Arun Joshi,Male,57
1,73,ITH0691242,A. Divya Babu,Female,64
2,511,XHR0796269,D. Divya Das,Female,30
1,174,YPF5248973,V. Latha Verma,Female,54
1,235,OTW6833207,V. Divya Singh,Female,21
3,754,YNQ6463409,N. Kiran Naidu,Male,54
3,742,NDX9940424,V. Radha Babu,Female,37
1,143,KPZ8910979,O. Anil Yadav,Male,53
3,761,JXZ9120745,D. Vikram Kumar,Male,60
1,225,JAO7089826,K. Kavya Singh,Female,28
7,1336,VKR1549286,C. Arun Verma,Male,37
1,104,MYC2280025,B. Sita Sharma,Female,58
2,541,GXL1034430,C. Priya Singh,Female,46
4,1015,DTS3243201,D. Kavya Das,Female,41
1,297,QDS5588813,F. Sneha Reddy,Female,34
1,42,HHN9347086,E. Manoj Sharma,Male,19
7,1379,KPF0067364,J. Kiran Yadav,Male,60
2,404,MKO1573653,M. Kavya Naidu,Female,54
7,1261,NMD5413710,S. Radha Babu,Female,35
1,188,VMR6460343,F. Arun Babu,Male,51
1,209,BCS9828811,I. Lakshmi Verma,Female,36
7,1298,INI1213324,Q. Sneha Das,Female,20
7,1282,YYW1570233,K. Kavya Reddy,Female,41
4,890,JXN6069369,W. Anjali Babu,Female,57
6,1221,HMS1186515,N. Kiran Babu,Male,28
3,701,OVX0806988,N. Divya Joshi,Female,29
8,1394,EXD8300237,R. Suresh Joshi,Male,46
1,285,CIK6226011,E. Rahul Sharma,Male,45
1,295,CHG6395526,V. Suresh Das,Male,52
8,1454,TJM3772895,J. Suresh Verma,Male,24
2,474,YFA6405236,A. Latha Naidu,Female,20
7,1350,ILB1393392,N. Manoj Yadav,Male,62
2,467,XGF7712401,D. Kiran Yadav,Male,34
1,135,QOL4856858,I. Arun Verma,Male,49
3,769,WWF9619326,E. Anjali Babu,Female,61
1,25,CTK6909366,Z. Divya Kumar,Female,46
6,1221,GFG2875752,G. Arun Singh,Male,22
5,1029,KNI4069993,F. Arun Joshi,Male,19
4,863,FAP8629374,R. Sita Yadav,Female,28
4,856,MOI4028627,N. Kavya Reddy,Female,58
7,1285,ITT3443909,Y. Sneha Reddy,Female,50
6,1142,JPI4099922,W. Divya Babu,Female,28
2,422,QCO1837345,Q. Latha Naidu,Female,32
4,933,BBD4218007,M. Divya Singh,Female,36
6,1242,QFQ1866160,D. Sanjay Sharma,Male,34
4,894,RRV1055292,Z. Latha Singh,Female,53
2,478,EHL3662986,O. Divya Das,Female,54
2,375,NIE7457358,X. Meena Sharma,Female,37
8,1437,QHV4577406,P. Anil Verma,Male,31
6,1174,WZK1392735,U. Anjali Naidu,Female,34
1,149,SYY6196987,Y. Sneha Das,Female,64
3,787,FHB5562120,N. Meena Reddy,Female,26
4,802,QUF9676680,Z. Priya Kumar,Female,35
3,605,NJA6201018,G. Arun Reddy,Male,32
3,624,CME1541813,R. Radha Kumar,Female,38
8,1410,KOR0015979,U. Ravi Yadav,Male,40
4,889,GZU5719373,J. Anjali Das,Female,49
2,391,DDZ9806675,O. Manoj Sharma,Male,28
3,656,CRA3671651,G. Sanjay Kumar,Male,44
1,46,WCC4571971,U. Divya Sharma,Female,35
6,1154,CUZ4857903,O. Sita Das,Female,62
3,618,GAE6248928,N. Meena Joshi,Female,35
5,1062,HBR0335512,T. Kavya Das,Female,19
1,284,LMT5796368,I. Sita Singh,Female,58
3,610,LLP4911085,P. Anjali Kumar,Female,64
3,666,BFA8850600,C. Arun Kumar,Male,30
4,832,QVW4000359,C. Sneha Joshi,Female,22
4,792,VLR0650295,F. Meena Naidu,Female,57
3,687,MSM4081570,W. Ravi Singh,Male,29
4,822,BXW4711207,J. Ravi Yadav,Male,32
2,532,IED6356555,O. Priya Kumar,Female,39
6,1227,QWE6346072,O. Vijay Kumar,Male,50
7,1307,UIJ5262537,W. Kiran Babu,Male,63
3,747,KUE2988889,N. Anjali Joshi,Female,30
3,590,HBG8031891,G. Ravi Verma,Male,23
4,874,XFL2237789,N. Sneha Kumar,Female,37
3,715,MGO2542705,C. Rahul Reddy,Male,42
2,358,ECZ4761231,L. Priya Reddy,Female,34
8,1478,QWJ6838031,G. Priya Babu,Female,34
2,370,ERG3481310,P. Meena Babu,Female,25
4,827,NRZ9379696,H. Rahul Joshi,Male,31
8,1464,JWQ2431877,D. Kiran Sharma,Male,56
5,1033,WGC5193190,N. Sneha Reddy,Female,21
4,819,OVO7952190,P. Rahul Kumar,Male,18
2,374,JWQ7687481,J. Priya Kumar,Female,25
4,1008,GAM8175473,I. Rahul Kumar,Male,24
3,673,HZR6274755,W. Meena Babu,Female,33
2,458,RPN8344703,S. Anil Joshi,Male,49
2,394,VFB2940135,A. Vijay Naidu,Male,43
2,564,HMX0487002,G. Sneha Yadav,Female,52
2,556,WDH5037633,Q. Latha Sharma,Female,33
6,1210,IVS4637428,Y. Priya Babu,Female,32
4,886,VKU8068788,K. Latha Das,Female,50
3,622,UKG8950025,F. Sanjay Verma,Male,43
1,82,TIS9247438,R. Divya Naidu,Female,22
3,785,IPK3770030,M. Anjali Verma,Female,24
1,46,PNE1133686,C. Rahul Das,Male,36
5,1103,UUB2976082,P. Ravi Reddy,Male,44
1,28,RQX0450190,B. Vikram Kumar,Male,45
7,1273,LWI9332602,O. Manoj Joshi,Male,55
4,989,CBJ2328571,Y. Rahul Reddy,Male,48
3,789,IRI7003017,V. Ravi Reddy,Male,35
1,25,THV4199429,K. Manoj Reddy,Male,53
3,614,EHL3411027,H. Divya Sharma,Female,30
1,66,ONN7606859,F. Lakshmi Yadav,Female,64
1,69,TSH8399471,S. Sneha Reddy,Female,26
2,500,WZW7353400,F. Rahul Naidu,Male,21
2,492,JYT6741630,V. Lakshmi Naidu,Female,62
5,1121,LXA6274610,V. Arun Reddy,Male,63
1,296,KGM8421598,E. Divya Reddy,Female,19
2,384,RKW5537138,C. Manoj Yadav,Male,54
3,679,GYG2638361,B. Sneha Babu,Female,25
8,1414,EGJ0134501,N. Vikram Verma,Male,38
4,859,HMT5641590,P. Priya Das,Female,59
5,1123,WZE3502291,M. Arun Babu,Male,62
4,915,FCP5544605,P. Lakshmi Singh,Female,54
5,1063,KJM6343716,G. Sneha Sharma,Female,38
2,447,FTM0735736,W. Sita Sharma,Female,24
4,897,DNT0290886,N. Kavya Reddy,Female,37
1,55,XZW7095046,K. Sneha Verma,Female,63
2,428,QYH1024852,H. Kiran Singh,Male,53
8,1510,RPZ0233661,B. Vikram Kumar,Male,35
6,1191,YIL0608723,W. Rahul Joshi,Male,32
2,567,IHW2503755,W. Divya Singh,Female,24
3,694,MMG0308481,I. Ravi Babu,Male,18
6,1222,RSO8895527,U. Kiran Yadav,Male,30
1,178,WBW9546078,Z. Anil Singh,Male,41
1,145,TND2697395,X. Anil Singh,Male,26
7,1351,CQA3532055,Y. Arun Naidu,Male,53
6,1143,OOY1754842,U. Sita Verma,Female,30
8,1414,NZJ4065636,J. Vikram Naidu,Male,20
8,1467,MIK4602557,N. Priya Joshi,Female,62
4,902,SBJ9418391,X. Sneha Verma,Female,42
2,411,UXR5538738,I. Kiran Joshi,Male,56
1,221,ZYL5924723,S. Sita Sharma,Female,19
2,580,OHF5354512,S. Anjali Sharma,Female,44
6,1190,RSJ0096133,U. Rahul Naidu,Male,50
3,643,ILQ8067157,C. Suresh Kumar,Male,44
6,1214,PIZ0293658,F. Sneha Das,Female,60
1,9,CFG6526640,A. Meena Das,Female,38
1,185,YOO1280443,D. Anjali Yadav,Female,52
2,459,ODA2959482,W. Divya Das,Female,55
4,803,FAL5181749,V. Lakshmi Sharma,Female,63
7,1277,HVM2363231,G. Kavya Singh,Female,47
2,549,DKV6978319,E. Priya Yadav,Female,45
2,494,OII4740367,Z. Kiran Verma,Male,46
1,262,GIB7390927,S. Vijay Verma,Male,36
6,1157,GQX1743383,S. Anjali Kumar,Female,52
2,570,UYZ7943673,U. Sneha Verma,Female,30
1,191,MSE8242562,X. Kiran Naidu,Male,64
7,1263,ESY0799717,D. Sneha Babu,Female,35
3,595,GTX3328638,V. Suresh Babu,Male,53
4,965,KAX1143363,H. Rahul Yadav,Male,26
1,271,RCD7351593,S. Kavya Singh,Female,52
1,193,FOW5156248,R. Priya Kumar,Female,37
2,356,AOK1138509,G. Vikram Verma,Male,53
1,245,CCU2878620,J. Lakshmi Babu,Female,46
1,188,ZZN3307536,N. Kiran Kumar,Male,53
7,1315,QNN0394060,Y. Latha Reddy,Female,32
1,78,LPI5618389,A. Priya Reddy,Female,19
2,361,OHZ8289401,U. Sita Joshi,Female,25
1,77,TWA0096763,L. Anjali Naidu,Female,32
8,1480,LGI9674047,N. Arun Singh,Male,40
2,355,EAU5653605,J. Radha Babu,Female,41
2,456,ZEP1987427,A. Radha Reddy,Female,31
1,102,GZT3712319,H. Anjali Sharma,Female,24
3,661,MKG5517770,Y. Rahul Verma,Male,63
4,852,ORV5030972,D. Vijay Naidu,Male,20
8,1457,XME0022521,R. Kavya Kumar,Female,28
6,1200,ASJ5869539,W. Ravi Sharma,Male,60
4,871,JAD3778721,M. Rahul Singh,Male,61
6,1200,NEV1596022,T. Vikram Verma,Male,18
3,675,MLD9425060,Y. Sneha Yadav,Female,29
3,682,DVO2232685,O. Manoj Yadav,Male,54
3,662,JTW3553188,H. Vikram Babu,Male,19
1,319,VMS4372844,I. Arun Babu,Male,44
3,693,PJU9344609,R. Lakshmi Reddy,Female,22
5,1026,OWP9572169,G. Arun Singh,Male,41
6,1165,UXN7440795,P. Lakshmi Kumar,Female,57
3,648,KIB0539949,F. Anil Verma,Male,53
5,1121,OBZ8518768,W. Kiran Kumar,Male,31
1,11,ANC6653342,T. Priya Singh,Female,33
3,765,JKM4178278,Q. Divya Yadav,Female,37
8,1485,JBG8173749,Z. Sita Joshi,Female,46
4,960,NXT3422975,X. Lakshmi Das,Female,32
5,1052,VKV3273945,W. Ravi Verma,Male,52
1,349,TDQ5764137,G. Ravi Babu,Male,62
1,274,GZE3701943,W. Manoj Sharma,Male,28
7,1351,WOS6147347,D. Kavya Kumar,Female,60
2,372,FOC9439180,W. Divya Naidu,Female,34
4,837,IIK8148348,S. Anjali Reddy,Female,46
1,82,SCS7083027,A. Vikram Singh,Male,22
2,519,JLZ2026266,W. Radha Singh,Female,38
3,753,XMR3829032,X. Anjali Singh,Female,43
2,400,KJV1114933,Y. Kiran Das,Male,38
2,497,ONX2073658,L. Kavya Sharma,Female,19
8,1526,IAJ1600898,M. Kavya Verma,Female,34
3,660,PFV1828836,Q. Radha Naidu,Female,51
2,485,KCH3398431,G. Kiran Naidu,Male,62
2,551,CZC5154650,X. Rahul Das,Male,30
6,1136,VXN4927505,V. Divya Reddy,Female,40
7,1366,AFS0957683,D. Vijay Naidu,Male,48
2,458,QYU9075489,S. Vijay Sharma,Male,49
1,7,DCS7351708,N. Rahul Naidu,Male,33
2,443,PWK8120873,W. Meena Yadav,Female,64
1,66,QFH5302563,P. Radha Das,Female,63
1,241,DSY8187809,Q. Rahul Singh,Male,54
1,217,ROV9325176,D. Sneha Verma,Female,62
6,1196,HVH1653555,H. Rahul Yadav,Male,40
3,706,FJX4146142,M. Sanjay Babu,Male,57
3,629,FTS9964579,D. Anil Das,Male,60
8,1385,CZK5391372,O. Vijay Joshi,Male,30
3,726,SQA2971587,U. Kavya Naidu,Female,38
4,817,MQD0908255,X. Sneha Naidu,Female,23
3,622,QLS7761991,A. Vijay Reddy,Male,60
5,1075,DXM4143609,E. Lakshmi Naidu,Female,37
1,254,ZFJ5537488,J. Radha Singh,Female,35
8,1515,UGR7370377,W. Rahul Babu,Male,20
2,396,DZI4877494,E. Vijay Sharma,Male,34
3,715,NLS7025626,Y. Meena Babu,Female,59
2,424,EYI6022444,X. Ravi Joshi,Male,24
2,372,YWR5756870,J. Sanjay Babu,Male,63
6,1151,VRP3333325,F. Arun Das,Male,20
2,446,ASQ3692646,V. Manoj Das,Male,54
3,782,FBZ1147068,J. Sneha Das,Female,53
8,1399,RMF9717754,L. Anjali Joshi,Female,37
1,339,LCA9086807,W. Ravi Babu,Male,37
8,1445,PMR4787471,M. Manoj Singh,Male,21
8,1396,UTF3198578,V. Kiran Verma,Male,51
3,771,TTR1662439,P. Sneha Das,Female,58
6,1147,SUF4915194,I. Latha Babu,Female,25
5,1111,QVK9206219,K. Priya Reddy,Female,45
1,316,NWZ8803912,B. Ravi Joshi,Male,50
1,342,YMQ1837346,N. Divya Yadav,Female,36
1,52,ZSX3793718,P. Priya Reddy,Female,50
5,1079,UVF1518412,H. Sita Verma,Female,19
1,304,TZN1637340,C. Kavya Kumar,Female,25
4,792,JDO5688171,H. Kavya Yadav,Female,51
4,1020,OLP1718544,L. Sanjay Kumar,Male,34
8,1482,HJA6827915,I. Vijay Singh,Male,55
6,1225,ITV9773105,R. Meena Joshi,Female,23
3,735,MZG4548793,P. Vijay Babu,Male,18
4,816,VLT4295818,H. Sneha Naidu,Female,45
1,154,FHO6290912,A. Meena Kumar,Female,33
4,811,AMX5103549,Y. Priya Singh,Female,18
1,31,OLH9242453,D. Sita Babu,Female,52
1,69,GUP2297904,O. Meena Reddy,Female,45
7,1319,GQC2243908,P. Kavya Naidu,Female,34
1,234,WNZ1156005,P. Manoj Babu,Male,65
3,630,OHI5529216,M. Kavya Yadav,Female,44
5,1045,IFW1764986,B. Latha Singh,Female,27
1,117,PXN5734657,X. Suresh Reddy,Male,54
3,606,YLP8788456,B. Divya Babu,Female,35
1,162,HJB7616997,V. Kavya Naidu,Female,63
1,144,RDJ4122330,H. Arun Kumar,Male,25
